,Respodent,Year,Month,Cash,Cash Change,date,Firm ID,Class
1416,4672.0,2021,5,183250.0,285750.0,2021-05-31,HR-AL-2075,Medium
1417,4672.0,2021,6,212250.0,29000.0,2021-06-30,HR-AL-2075,Medium
1418,4672.0,2021,7,297850.0,85600.0,2021-07-31,HR-AL-2075,Medium
1419,4672.0,2021,8,368350.0,70500.0,2021-08-31,HR-AL-2075,Medium
1420,4672.0,2021,9,427350.0,59000.0,2021-09-30,HR-AL-2075,Medium
1421,4672.0,2021,10,599850.0,172500.0,2021-10-31,HR-AL-2075,Medium
1422,4672.0,2021,11,706450.0,106600.0,2021-11-30,HR-AL-2075,Medium
1423,4672.0,2021,12,827968.33,121518.32999999996,2021-12-31,HR-AL-2075,Medium
1424,4672.0,2022,1,860367.99,32399.660000000033,2022-01-31,HR-AL-2075,Medium
1425,4672.0,2022,2,935611.04,75243.05000000005,2022-02-28,HR-AL-2075,Medium
1426,4672.0,2022,3,943516.86,7905.819999999949,2022-03-31,HR-AL-2075,Medium
1427,4672.0,2022,4,984116.86,40600.0,2022-04-30,HR-AL-2075,Medium
1428,4676.0,2021,4,11950.0,0.0,2021-04-30,DD-ET-2332,Strong
1429,4676.0,2021,5,48550.0,36600.0,2021-05-31,DD-ET-2332,Strong
1430,4676.0,2021,6,53699.0,5149.0,2021-06-30,DD-ET-2332,Strong
1431,4676.0,2021,7,-781914.0,-835613.0,2021-07-31,DD-ET-2332,Strong
1432,4676.0,2021,8,-852014.0,-70100.0,2021-08-31,DD-ET-2332,Strong
1433,4676.0,2021,9,-925224.0,-73210.0,2021-09-30,DD-ET-2332,Strong
1434,4676.0,2021,10,-149684.0,775540.0,2021-10-31,DD-ET-2332,Strong
1435,4676.0,2021,11,-113484.0,36200.0,2021-11-30,DD-ET-2332,Strong
1436,4676.0,2021,12,-68084.0,45400.0,2021-12-31,DD-ET-2332,Strong
1437,4676.0,2022,1,-75884.0,-7800.0,2022-01-31,DD-ET-2332,Strong
1438,4676.0,2022,2,-52684.0,23200.0,2022-02-28,DD-ET-2332,Strong
1439,4676.0,2022,3,1979436.0,2032120.0,2022-03-31,DD-ET-2332,Strong
1440,4676.0,2022,4,1990836.0,11400.0,2022-04-30,DD-ET-2332,Strong
1441,4676.0,2022,5,1994636.0,3800.0,2022-05-31,DD-ET-2332,Strong
1442,4678.0,2021,4,-19300.0,0.0,2021-04-30,AD-CW-CH-1905,Medium
1443,4678.0,2021,5,-14030.0,5270.0,2021-05-31,AD-CW-CH-1905,Medium
1444,4678.0,2021,6,141670.0,155700.0,2021-06-30,AD-CW-CH-1905,Medium
1445,4678.0,2021,7,148670.0,7000.0,2021-07-31,AD-CW-CH-1905,Medium
1446,4678.0,2021,8,157690.0,9020.0,2021-08-31,AD-CW-CH-1905,Medium
1447,4678.0,2021,9,165790.0,8100.0,2021-09-30,AD-CW-CH-1905,Medium
1448,4678.0,2021,10,171990.0,6200.0,2021-10-31,AD-CW-CH-1905,Medium
1449,4678.0,2021,11,178890.0,6900.0,2021-11-30,AD-CW-CH-1905,Medium
1450,4678.0,2021,12,186940.0,8050.0,2021-12-31,AD-CW-CH-1905,Medium
1451,4678.0,2022,1,198540.0,11600.0,2022-01-31,AD-CW-CH-1905,Medium
1452,4678.0,2022,2,202940.0,4400.0,2022-02-28,AD-CW-CH-1905,Medium
1453,4678.0,2022,3,205740.0,2800.0,2022-03-31,AD-CW-CH-1905,Medium
1454,4678.0,2022,4,209440.0,3700.0,2022-04-30,AD-CW-CH-1905,Medium
1455,4714.0,2021,4,15991.0,0.0,2021-04-30,AA-KE-HI-1283,Strong
1456,4714.0,2021,5,96659.0,80668.0,2021-05-31,AA-KE-HI-1283,Strong
1457,4714.0,2021,6,113581.0,16922.0,2021-06-30,AA-KE-HI-1283,Strong
1458,4714.0,2021,7,109938.0,-3643.0,2021-07-31,AA-KE-HI-1283,Strong
1459,4714.0,2021,8,399121.0,289183.0,2021-08-31,AA-KE-HI-1283,Strong
1460,4714.0,2021,9,412231.0,13110.0,2021-09-30,AA-KE-HI-1283,Strong
1461,4714.0,2021,10,430799.0,18568.0,2021-10-31,AA-KE-HI-1283,Strong
1462,4714.0,2021,11,446338.0,15539.0,2021-11-30,AA-KE-HI-1283,Strong
1463,4714.0,2021,12,515706.0,69368.0,2021-12-31,AA-KE-HI-1283,Strong
1464,4714.0,2022,1,600926.0,85220.0,2022-01-31,AA-KE-HI-1283,Strong
1465,4714.0,2022,2,617661.0,16735.0,2022-02-28,AA-KE-HI-1283,Strong
1466,4714.0,2022,3,640689.0,23028.0,2022-03-31,AA-KE-HI-1283,Strong
1467,4714.0,2022,4,650635.0,9946.0,2022-04-30,AA-KE-HI-1283,Strong
1468,4716.0,2021,4,3850.0,0.0,2021-04-30,AA-KE-ED-1025,Poor
1469,4716.0,2021,5,-34121.0,-37971.0,2021-05-31,AA-KE-ED-1025,Poor
1470,4716.0,2021,6,-15251.0,18870.0,2021-06-30,AA-KE-ED-1025,Poor
1471,4716.0,2021,7,-15471.0,-220.0,2021-07-31,AA-KE-ED-1025,Poor
1472,4716.0,2021,8,54298.0,69769.0,2021-08-31,AA-KE-ED-1025,Poor
1473,4720.0,2021,2,-40000.0,0.0,2021-02-28,AA-KG-SA-1087,Medium
1474,4720.0,2021,4,-35800.0,4200.0,2021-04-30,AA-KG-SA-1087,Medium
1475,4720.0,2021,5,-44500.0,-8700.0,2021-05-31,AA-KG-SA-1087,Medium
1476,4720.0,2021,6,141800.0,186300.0,2021-06-30,AA-KG-SA-1087,Medium
1477,4720.0,2021,7,189650.0,47850.0,2021-07-31,AA-KG-SA-1087,Medium
1478,4720.0,2021,8,196380.0,6730.0,2021-08-31,AA-KG-SA-1087,Medium
1479,4720.0,2021,9,192990.0,-3390.0,2021-09-30,AA-KG-SA-1087,Medium
1480,4720.0,2021,10,197420.0,4430.0,2021-10-31,AA-KG-SA-1087,Medium
1481,4720.0,2021,11,176320.0,-21100.0,2021-11-30,AA-KG-SA-1087,Medium
1482,4720.0,2021,12,188520.0,12200.0,2021-12-31,AA-KG-SA-1087,Medium
1483,4720.0,2022,1,196620.0,8100.0,2022-01-31,AA-KG-SA-1087,Medium
1484,4720.0,2022,2,323620.0,127000.0,2022-02-28,AA-KG-SA-1087,Medium
1485,4720.0,2022,3,291020.0,-32600.0,2022-03-31,AA-KG-SA-1087,Medium
1486,4720.0,2022,4,324520.0,33500.0,2022-04-30,AA-KG-SA-1087,Medium
1487,4722.0,2021,4,18117.0,0.0,2021-04-30,AD-NO-TI-1873,Strong
1488,4722.0,2021,5,55102.0,36985.0,2021-05-31,AD-NO-TI-1873,Strong
1489,4722.0,2021,6,374761.0,319659.0,2021-06-30,AD-NO-TI-1873,Strong
1490,4722.0,2021,7,387749.89,12988.890000000014,2021-07-31,AD-NO-TI-1873,Strong
1491,4722.0,2021,8,411586.89,23837.0,2021-08-31,AD-NO-TI-1873,Strong
1492,4722.0,2021,9,429783.89,18197.0,2021-09-30,AD-NO-TI-1873,Strong
1493,4722.0,2021,10,447872.89,18089.0,2021-10-31,AD-NO-TI-1873,Strong
1494,4722.0,2021,11,467311.89,19439.0,2021-11-30,AD-NO-TI-1873,Strong
1495,4722.0,2021,12,484104.39,16792.5,2021-12-31,AD-NO-TI-1873,Strong
1496,4722.0,2022,1,499045.89,14941.5,2022-01-31,AD-NO-TI-1873,Strong
1497,4722.0,2022,2,514318.41,15272.51999999996,2022-02-28,AD-NO-TI-1873,Strong
1498,4722.0,2022,3,215774.82,-298543.58999999997,2022-03-31,AD-NO-TI-1873,Strong
1499,4722.0,2022,4,228245.82,12471.0,2022-04-30,AD-NO-TI-1873,Strong
1500,4723.0,2021,4,5450.0,0.0,2021-04-30,AD-NO-TI-1800,Strong
1501,4723.0,2021,5,32600.0,27150.0,2021-05-31,AD-NO-TI-1800,Strong
1502,4723.0,2021,6,324380.0,291780.0,2021-06-30,AD-NO-TI-1800,Strong
1503,4723.0,2021,7,336230.0,11850.0,2021-07-31,AD-NO-TI-1800,Strong
1504,4723.0,2021,8,335780.0,-450.0,2021-08-31,AD-NO-TI-1800,Strong
1505,4723.0,2021,9,355180.0,19400.0,2021-09-30,AD-NO-TI-1800,Strong
1506,4723.0,2021,10,372580.0,17400.0,2021-10-31,AD-NO-TI-1800,Strong
1507,4723.0,2021,11,404080.0,31500.0,2021-11-30,AD-NO-TI-1800,Strong
1508,4723.0,2021,12,431240.0,27160.0,2021-12-31,AD-NO-TI-1800,Strong
1509,4723.0,2022,1,456040.0,24800.0,2022-01-31,AD-NO-TI-1800,Strong
1510,4723.0,2022,2,504640.0,48600.0,2022-02-28,AD-NO-TI-1800,Strong
1511,4723.0,2022,3,516090.0,11450.0,2022-03-31,AD-NO-TI-1800,Strong
1512,4723.0,2022,4,529590.0,13500.0,2022-04-30,AD-NO-TI-1800,Strong
1513,4724.0,2021,4,-56900.0,0.0,2021-04-30,AD-CW-CH-1666,Poor
1514,4724.0,2021,5,-40100.0,16800.0,2021-05-31,AD-CW-CH-1666,Poor
1515,4724.0,2021,6,347700.0,387800.0,2021-06-30,AD-CW-CH-1666,Poor
1516,4724.0,2021,7,452800.0,105100.0,2021-07-31,AD-CW-CH-1666,Poor
1517,4724.0,2021,8,489300.0,36500.0,2021-08-31,AD-CW-CH-1666,Poor
1518,4724.0,2021,9,533300.0,44000.0,2021-09-30,AD-CW-CH-1666,Poor
1519,4724.0,2021,10,555500.0,22200.0,2021-10-31,AD-CW-CH-1666,Poor
1520,4724.0,2021,11,574400.0,18900.0,2021-11-30,AD-CW-CH-1666,Poor
1521,4724.0,2021,12,630300.0,55900.0,2021-12-31,AD-CW-CH-1666,Poor
1522,4724.0,2022,1,663800.0,33500.0,2022-01-31,AD-CW-CH-1666,Poor
1523,4724.0,2022,2,756300.0,92500.0,2022-02-28,AD-CW-CH-1666,Poor
1524,4724.0,2022,3,821300.0,65000.0,2022-03-31,AD-CW-CH-1666,Poor
1525,4724.0,2022,4,830400.0,9100.0,2022-04-30,AD-CW-CH-1666,Poor
1526,4727.0,2021,4,600.0,0.0,2021-04-30,HR-AL-2035,Poor
1527,4727.0,2021,5,850.0,250.0,2021-05-31,HR-AL-2035,Poor
1528,4732.0,2021,4,-102580.0,0.0,2021-04-30,AA-KS-NA-1382,Strong
1529,4732.0,2021,5,-80546.0,22034.0,2021-05-31,AA-KS-NA-1382,Strong
1530,4732.0,2021,6,-106996.0,-26450.0,2021-06-30,AA-KS-NA-1382,Strong
1531,4732.0,2021,7,36743.0,143739.0,2021-07-31,AA-KS-NA-1382,Strong
1532,4732.0,2021,8,147775.0,111032.0,2021-08-31,AA-KS-NA-1382,Strong
1533,4732.0,2021,9,341873.0,194098.0,2021-09-30,AA-KS-NA-1382,Strong
1534,4732.0,2021,10,405748.0,63875.0,2021-10-31,AA-KS-NA-1382,Strong
1535,4732.0,2021,11,461498.0,55750.0,2021-11-30,AA-KS-NA-1382,Strong
1536,4732.0,2021,12,488723.0,27225.0,2021-12-31,AA-KS-NA-1382,Strong
1537,4732.0,2022,1,503754.0,15031.0,2022-01-31,AA-KS-NA-1382,Strong
1538,4732.0,2022,2,568714.0,64960.0,2022-02-28,AA-KS-NA-1382,Strong
1539,4732.0,2022,3,647049.0,78335.0,2022-03-31,AA-KS-NA-1382,Strong
1540,4732.0,2022,4,713349.0,66300.0,2022-04-30,AA-KS-NA-1382,Strong
1541,4735.0,2021,4,56654.06,0.0,2021-04-30,AA-KC-ED-2385,Medium
1542,4735.0,2021,5,34675.03,-21979.03,2021-05-31,AA-KC-ED-2385,Medium
1543,4735.0,2021,6,219206.12,184531.09,2021-06-30,AA-KC-ED-2385,Medium
1544,4735.0,2021,7,189552.2,-29653.919999999984,2021-07-31,AA-KC-ED-2385,Medium
1545,4735.0,2021,8,308301.5,118749.29999999999,2021-08-31,AA-KC-ED-2385,Medium
1546,4735.0,2021,9,303961.37,-4340.130000000005,2021-09-30,AA-KC-ED-2385,Medium
1547,4735.0,2021,10,354788.49,50827.119999999995,2021-10-31,AA-KC-ED-2385,Medium
1548,4735.0,2021,11,445027.25,90238.76000000001,2021-11-30,AA-KC-ED-2385,Medium
1549,4735.0,2021,12,479591.41,34564.159999999974,2021-12-31,AA-KC-ED-2385,Medium
1550,4735.0,2022,1,538669.8,59078.39000000007,2022-01-31,AA-KC-ED-2385,Medium
1551,4735.0,2022,2,516642.8,-22027.00000000006,2022-02-28,AA-KC-ED-2385,Medium
1552,4735.0,2022,3,499292.8,-17350.0,2022-03-31,AA-KC-ED-2385,Medium
1553,4735.0,2022,4,508492.8,9200.0,2022-04-30,AA-KC-ED-2385,Medium
1554,4737.0,2021,3,0.0,0.0,2021-03-31,AA-KC-ED-1592,Medium
1555,4737.0,2021,4,3380.0,3380.0,2021-04-30,AA-KC-ED-1592,Medium
1556,4737.0,2021,5,-44149.0,-47529.0,2021-05-31,AA-KC-ED-1592,Medium
1557,4737.0,2021,6,250459.25,294608.25,2021-06-30,AA-KC-ED-1592,Medium
1558,4737.0,2021,7,270869.25,20410.0,2021-07-31,AA-KC-ED-1592,Medium
1559,4737.0,2021,8,262869.25,-8000.0,2021-08-31,AA-KC-ED-1592,Medium
1560,4737.0,2021,9,300944.25,38075.0,2021-09-30,AA-KC-ED-1592,Medium
1561,4737.0,2021,10,306207.25,5263.0,2021-10-31,AA-KC-ED-1592,Medium
1562,4737.0,2021,11,332737.25,26530.0,2021-11-30,AA-KC-ED-1592,Medium
1563,4737.0,2021,12,285757.25,-46980.0,2021-12-31,AA-KC-ED-1592,Medium
1564,4737.0,2022,1,296710.25,10953.0,2022-01-31,AA-KC-ED-1592,Medium
1565,4737.0,2022,2,296710.25,0.0,2022-02-28,AA-KC-ED-1592,Medium
1566,4738.0,2021,4,-79100.0,0.0,2021-04-30,AA-SC-ET-1631,Strong
1567,4738.0,2021,5,-79862.0,-762.0,2021-05-31,AA-SC-ET-1631,Strong
1568,4738.0,2021,6,312368.0,392230.0,2021-06-30,AA-SC-ET-1631,Strong
1569,4738.0,2021,7,305568.0,-6800.0,2021-07-31,AA-SC-ET-1631,Strong
1570,4738.0,2021,8,516418.0,210850.0,2021-08-31,AA-SC-ET-1631,Strong
1571,4738.0,2021,9,513318.0,-3100.0,2021-09-30,AA-SC-ET-1631,Strong
1572,4738.0,2021,10,539218.0,25900.0,2021-10-31,AA-SC-ET-1631,Strong
1573,4738.0,2021,11,540718.0,1500.0,2021-11-30,AA-SC-ET-1631,Strong
1574,4738.0,2021,12,538318.0,-2400.0,2021-12-31,AA-SC-ET-1631,Strong
1575,4738.0,2022,1,540618.0,2300.0,2022-01-31,AA-SC-ET-1631,Strong
1576,4738.0,2022,2,540618.0,0.0,2022-02-28,AA-SC-ET-1631,Strong
1577,4743.0,2021,1,0.0,0.0,2021-01-31,HR-DE-1996,Strong
1578,4743.0,2021,2,0.0,0.0,2021-02-28,HR-DE-1996,Strong
1579,4743.0,2021,4,129650.0,129650.0,2021-04-30,HR-DE-1996,Strong
1580,4743.0,2021,5,270505.0,140855.0,2021-05-31,HR-DE-1996,Strong
1581,4743.0,2021,6,892520.0,622015.0,2021-06-30,HR-DE-1996,Strong
1582,4743.0,2021,7,1002990.0,110470.0,2021-07-31,HR-DE-1996,Strong
1583,4743.0,2021,8,1029410.0,26420.0,2021-08-31,HR-DE-1996,Strong
1584,4743.0,2021,9,1103470.0,74060.0,2021-09-30,HR-DE-1996,Strong
1585,4743.0,2021,10,1293384.0,189914.0,2021-10-31,HR-DE-1996,Strong
1586,4743.0,2021,11,1408301.0,114917.0,2021-11-30,HR-DE-1996,Strong
1587,4743.0,2021,12,1526081.0,117780.0,2021-12-31,HR-DE-1996,Strong
1588,4743.0,2022,1,1590231.0,64150.0,2022-01-31,HR-DE-1996,Strong
1589,4743.0,2022,2,1655311.0,65080.0,2022-02-28,HR-DE-1996,Strong
1590,4743.0,2022,3,1775561.0,120250.0,2022-03-31,HR-DE-1996,Strong
1591,4743.0,2022,4,9761.0,-1765800.0,2022-04-30,HR-DE-1996,Strong
1592,4743.0,2022,5,10761.0,1000.0,2022-05-31,HR-DE-1996,Strong
1593,4744.0,2021,3,0.0,0.0,2021-03-31,AA-KE-HI-2311,Strong
1594,4744.0,2021,4,41294.0,41294.0,2021-04-30,AA-KE-HI-2311,Strong
1595,4744.0,2021,5,59612.63,18318.629999999997,2021-05-31,AA-KE-HI-2311,Strong
1596,4744.0,2021,6,34138.27,-25474.36,2021-06-30,AA-KE-HI-2311,Strong
1597,4744.0,2021,7,-44083.73,-78222.0,2021-07-31,AA-KE-HI-2311,Strong
1598,4744.0,2021,8,-950098.73,-906015.0,2021-08-31,AA-KE-HI-2311,Strong
1599,4744.0,2021,9,-686041.73,264057.0,2021-09-30,AA-KE-HI-2311,Strong
1600,4744.0,2021,10,-618916.73,67125.0,2021-10-31,AA-KE-HI-2311,Strong
1601,4744.0,2021,11,-488019.73,130897.0,2021-11-30,AA-KE-HI-2311,Strong
1602,4744.0,2021,12,-335341.73,152678.0,2021-12-31,AA-KE-HI-2311,Strong
1603,4744.0,2022,1,-235751.73,99589.99999999997,2022-01-31,AA-KE-HI-2311,Strong
1604,4744.0,2022,2,-78975.73,156776.0,2022-02-28,AA-KE-HI-2311,Strong
1605,4744.0,2022,3,43796.27,122772.0,2022-03-31,AA-KE-HI-2311,Strong
1606,4744.0,2022,4,71323.61,27527.340000000004,2022-04-30,AA-KE-HI-2311,Strong
1607,4745.0,2021,4,1600.0,0.0,2021-04-30,AA-SC-ET-1497,Weak
1608,4745.0,2021,5,-30850.0,-32450.0,2021-05-31,AA-SC-ET-1497,Weak
1609,4745.0,2021,6,27500.0,58350.0,2021-06-30,AA-SC-ET-1497,Weak
1610,4745.0,2021,7,-5570.0,-33070.0,2021-07-31,AA-SC-ET-1497,Weak
1611,4745.0,2021,8,-7270.0,-1700.0,2021-08-31,AA-SC-ET-1497,Weak
1612,4745.0,2021,9,-4570.0,2700.0,2021-09-30,AA-SC-ET-1497,Weak
1613,4745.0,2021,10,-39570.0,-35000.0,2021-10-31,AA-SC-ET-1497,Weak
1614,4745.0,2021,11,-33670.0,5900.0,2021-11-30,AA-SC-ET-1497,Weak
1615,4745.0,2021,12,-32570.0,1100.0,2021-12-31,AA-SC-ET-1497,Weak
1616,4745.0,2022,1,-34770.0,-2200.0,2022-01-31,AA-SC-ET-1497,Weak
1617,4745.0,2022,2,-34770.0,0.0,2022-02-28,AA-SC-ET-1497,Weak
1618,4748.0,2021,4,-2530.0,0.0,2021-04-30,AD-WE-KE-1827,Strong
1619,4748.0,2021,5,-2118.0,412.0,2021-05-31,AD-WE-KE-1827,Strong
1620,4748.0,2021,6,5182.0,7300.0,2021-06-30,AD-WE-KE-1827,Strong
1621,4748.0,2021,7,13862.0,8680.0,2021-07-31,AD-WE-KE-1827,Strong
1622,4748.0,2021,8,25342.0,11480.0,2021-08-31,AD-WE-KE-1827,Strong
1623,4748.0,2021,9,35027.0,9685.0,2021-09-30,AD-WE-KE-1827,Strong
1624,4748.0,2021,10,42502.0,7475.0,2021-10-31,AD-WE-KE-1827,Strong
1625,4748.0,2021,11,47437.0,4935.0,2021-11-30,AD-WE-KE-1827,Strong
1626,4748.0,2021,12,61622.0,14185.0,2021-12-31,AD-WE-KE-1827,Strong
1627,4748.0,2022,1,69802.0,8180.0,2022-01-31,AD-WE-KE-1827,Strong
1628,4748.0,2022,2,78092.0,8290.0,2022-02-28,AD-WE-KE-1827,Strong
1629,4748.0,2022,3,93604.0,15512.0,2022-03-31,AD-WE-KE-1827,Strong
1630,4748.0,2022,4,96554.0,2950.0,2022-04-30,AD-WE-KE-1827,Strong
1631,4761.0,2021,4,-22984.0,0.0,2021-04-30,AA-KE-SA-1043,Strong
1632,4761.0,2021,5,-38430.0,-15446.0,2021-05-31,AA-KE-SA-1043,Strong
1633,4761.0,2021,6,5341.0,43771.0,2021-06-30,AA-KE-SA-1043,Strong
1634,4761.0,2021,7,4881.0,-460.0,2021-07-31,AA-KE-SA-1043,Strong
1635,4761.0,2021,8,96105.0,91224.0,2021-08-31,AA-KE-SA-1043,Strong
1636,4761.0,2021,9,122170.0,26065.0,2021-09-30,AA-KE-SA-1043,Strong
1637,4761.0,2021,10,125180.0,3010.0,2021-10-31,AA-KE-SA-1043,Strong
1638,4761.0,2021,11,176518.0,51338.0,2021-11-30,AA-KE-SA-1043,Strong
1639,4761.0,2021,12,175533.0,-985.0,2021-12-31,AA-KE-SA-1043,Strong
1640,4761.0,2022,1,172693.0,-2840.0,2022-01-31,AA-KE-SA-1043,Strong
1641,4761.0,2022,2,167243.0,-5450.0,2022-02-28,AA-KE-SA-1043,Strong
1642,4761.0,2022,3,142013.0,-25230.0,2022-03-31,AA-KE-SA-1043,Strong
1643,4761.0,2022,4,154603.0,12590.0,2022-04-30,AA-KE-SA-1043,Strong
1644,4761.0,2022,5,154603.0,0.0,2022-05-31,AA-KE-SA-1043,Strong
1645,4762.0,2021,4,12400.0,0.0,2021-04-30,AD-NO-TI-1798,Strong
1646,4762.0,2021,5,11185.0,-1215.0,2021-05-31,AD-NO-TI-1798,Strong
1647,4762.0,2021,6,153115.0,141930.0,2021-06-30,AD-NO-TI-1798,Strong
1648,4762.0,2021,7,158215.0,5100.0,2021-07-31,AD-NO-TI-1798,Strong
1649,4762.0,2021,8,161265.0,3050.0,2021-08-31,AD-NO-TI-1798,Strong
1650,4762.0,2021,9,207078.1,45813.100000000006,2021-09-30,AD-NO-TI-1798,Strong
1651,4762.0,2021,10,219628.1,12550.0,2021-10-31,AD-NO-TI-1798,Strong
1652,4762.0,2021,11,232218.1,12590.0,2021-11-30,AD-NO-TI-1798,Strong
1653,4762.0,2021,12,238658.1,6440.0,2021-12-31,AD-NO-TI-1798,Strong
1654,4762.0,2022,1,242348.1,3690.0,2022-01-31,AD-NO-TI-1798,Strong
1655,4762.0,2022,2,247648.1,5300.0,2022-02-28,AD-NO-TI-1798,Strong
1656,4762.0,2022,3,244148.1,-3500.0,2022-03-31,AD-NO-TI-1798,Strong
1657,4762.0,2022,4,244148.1,0.0,2022-04-30,AD-NO-TI-1798,Strong
1658,4764.0,2021,3,0.0,0.0,2021-03-31,AA-KE-NA-1373,Weak
1659,4764.0,2021,4,-5000.0,-5000.0,2021-04-30,AA-KE-NA-1373,Weak
1660,4764.0,2021,5,-12770.0,-7770.0,2021-05-31,AA-KE-NA-1373,Weak
1661,4764.0,2021,6,-16450.0,-3680.0,2021-06-30,AA-KE-NA-1373,Weak
1662,4764.0,2021,7,-22505.0,-6055.0,2021-07-31,AA-KE-NA-1373,Weak
1663,4764.0,2021,8,-29795.0,-7290.0,2021-08-31,AA-KE-NA-1373,Weak
1664,4764.0,2021,9,-31049.0,-1254.0,2021-09-30,AA-KE-NA-1373,Weak
1665,4764.0,2021,10,-34624.0,-3575.0,2021-10-31,AA-KE-NA-1373,Weak
1666,4764.0,2021,11,-39144.0,-4520.0,2021-11-30,AA-KE-NA-1373,Weak
1667,4764.0,2021,12,-35279.0,3865.0,2021-12-31,AA-KE-NA-1373,Weak
1668,4764.0,2022,1,-8419.0,26860.0,2022-01-31,AA-KE-NA-1373,Weak
1669,4764.0,2022,2,-3779.0,4640.0,2022-02-28,AA-KE-NA-1373,Weak
1670,4764.0,2022,3,-11549.0,-7770.0,2022-03-31,AA-KE-NA-1373,Weak
1671,4764.0,2022,4,-9279.0,2270.0,2022-04-30,AA-KE-NA-1373,Weak
1672,4767.0,2021,4,-5900.0,0.0,2021-04-30,HR-DE-2014,Poor
1673,4767.0,2021,5,-55300.0,-49400.0,2021-05-31,HR-DE-2014,Poor
1674,4767.0,2021,6,307000.0,362300.0,2021-06-30,HR-DE-2014,Poor
1675,4767.0,2021,7,319000.0,12000.0,2021-07-31,HR-DE-2014,Poor
1676,4767.0,2021,8,458550.0,139550.0,2021-08-31,HR-DE-2014,Poor
1677,4767.0,2021,9,675050.0,216500.0,2021-09-30,HR-DE-2014,Poor
1678,4767.0,2021,10,810940.0,135890.0,2021-10-31,HR-DE-2014,Poor
1679,4767.0,2021,11,900990.0,90050.0,2021-11-30,HR-DE-2014,Poor
1680,4767.0,2021,12,1000570.0,99580.0,2021-12-31,HR-DE-2014,Poor
1681,4767.0,2022,1,1045880.0,45310.0,2022-01-31,HR-DE-2014,Poor
1682,4767.0,2022,2,1099460.0,53580.0,2022-02-28,HR-DE-2014,Poor
1683,4767.0,2022,3,1168310.0,68850.0,2022-03-31,HR-DE-2014,Poor
1684,4767.0,2022,4,1173080.0,4770.0,2022-04-30,HR-DE-2014,Poor
1685,4785.0,2021,4,-1700.0,0.0,2021-04-30,HR-DE-2122,Strong
1686,4785.0,2021,5,83050.0,84750.0,2021-05-31,HR-DE-2122,Strong
1687,4785.0,2021,6,644610.0,561560.0,2021-06-30,HR-DE-2122,Strong
1688,4785.0,2021,7,817310.0,172700.0,2021-07-31,HR-DE-2122,Strong
1689,4785.0,2021,8,953060.0,135750.0,2021-08-31,HR-DE-2122,Strong
1690,4785.0,2021,9,1145270.0,192210.0,2021-09-30,HR-DE-2122,Strong
1691,4785.0,2021,10,1368120.0,222850.0,2021-10-31,HR-DE-2122,Strong
1692,4785.0,2021,11,1547570.0,179450.0,2021-11-30,HR-DE-2122,Strong
1693,4785.0,2021,12,1749140.0,201570.0,2021-12-31,HR-DE-2122,Strong
1694,4785.0,2022,1,2024640.0,275500.0,2022-01-31,HR-DE-2122,Strong
1695,4785.0,2022,2,2268340.0,243700.0,2022-02-28,HR-DE-2122,Strong
1696,4785.0,2022,3,2565640.0,297300.0,2022-03-31,HR-DE-2122,Strong
1697,4785.0,2022,4,2710140.0,144500.0,2022-04-30,HR-DE-2122,Strong
1698,4785.0,2022,5,2713140.0,3000.0,2022-05-31,HR-DE-2122,Strong
1699,4788.0,2021,4,6500.0,0.0,2021-04-30,AD-CN-KE-1790,Strong
1700,4788.0,2021,5,28298.0,21798.0,2021-05-31,AD-CN-KE-1790,Strong
1701,4788.0,2021,6,189548.0,161250.0,2021-06-30,AD-CN-KE-1790,Strong
1702,4788.0,2021,7,181598.0,-7950.0,2021-07-31,AD-CN-KE-1790,Strong
1703,4788.0,2021,8,185048.0,3450.0,2021-08-31,AD-CN-KE-1790,Strong
1704,4788.0,2021,9,196648.0,11600.0,2021-09-30,AD-CN-KE-1790,Strong
1705,4788.0,2021,10,227598.0,30950.0,2021-10-31,AD-CN-KE-1790,Strong
1706,4788.0,2021,11,243898.0,16300.0,2021-11-30,AD-CN-KE-1790,Strong
1707,4788.0,2021,12,260148.0,16250.0,2021-12-31,AD-CN-KE-1790,Strong
1708,4788.0,2022,1,264698.0,4550.0,2022-01-31,AD-CN-KE-1790,Strong
1709,4788.0,2022,2,293268.0,28570.0,2022-02-28,AD-CN-KE-1790,Strong
1710,4788.0,2022,3,338968.0,45700.0,2022-03-31,AD-CN-KE-1790,Strong
1711,4788.0,2022,4,353868.0,14900.0,2022-04-30,AD-CN-KE-1790,Strong
1712,4789.0,2021,4,-4000.0,0.0,2021-04-30,AA-KE-ED-1593,Poor
1713,4790.0,2021,4,-3050.0,0.0,2021-04-30,AD-CW-CH-1633,Medium
1714,4790.0,2021,5,-21550.0,-18500.0,2021-05-31,AD-CW-CH-1633,Medium
1715,4790.0,2021,6,188350.0,209900.0,2021-06-30,AD-CW-CH-1633,Medium
1716,4790.0,2021,7,190850.0,2500.0,2021-07-31,AD-CW-CH-1633,Medium
1717,4790.0,2021,8,190750.0,-100.0,2021-08-31,AD-CW-CH-1633,Medium
1718,4790.0,2021,9,190650.0,-100.0,2021-09-30,AD-CW-CH-1633,Medium
1719,4790.0,2021,10,191450.0,800.0,2021-10-31,AD-CW-CH-1633,Medium
